freq,PDB: 2OAY; native form of c1 inhibitor  _deriv_baselineCorr,PDB: 2OAY; native form of c1 inhibitor  _deriv_baselineCorr_ref_compare,PDB: 1LQ8; split form of c1 inhibitor  _deriv_baselineCorr,PDB: 1V94; carbonic anhydrase (bovin)_deriv_baselineCorr,PDB: 1ATH; cleaved form of anti-thrombin_deriv_baselineCorr,PDB: 3IF7; calmodulin_deriv_baselineCorr,PDB: 2MLT; melittin _deriv_baselineCorr,PDB: 3DLW; native anti-chymotrypsin_deriv_baselineCorr,PDB: 1T1F; native form of anti-thrombin  _deriv_baselineCorr,PDB: 1OVA; native ovalbumin _deriv_baselineCorr,PDB: 1H3E; Split form ovalbumin_deriv_baselineCorr,PDB: 1T5A; pyruvate kinase_deriv_baselineCorr,PDB: 3ENJ; pig citrate synthase _deriv_baselineCorr,PDB: 2BRD; bacteriorhodopsin in purple membrane_deriv_baselineCorr,PDB: 2AXT; phtosystem II reaction centre  _deriv_baselineCorr,PDB: 2I37; rhodopsin bleached _deriv_baselineCorr,PDB: 1HZX; rhodopsin unbleached_deriv_baselineCorr,PDB: 2ACH; sact1 DIFF_deriv_baselineCorr,PDB: 1AS4; split anti-chymotrypsin_deriv_baselineCorr,PDB: 1GNS; subtilisin _deriv_baselineCorr,PDB: 3CEI; superoxide dismutase _deriv_baselineCorr,PDB: 1QOV; Reaction centere R. Sphae._deriv_baselineCorr,PDB: 1SSN; staphylokinase-B wild type _deriv_baselineCorr,PDB: 1yph; chymotrypsin(bovin)_deriv_baselineCorr,PDB: 3A7T; trypsin (bovine)_deriv_baselineCorr,PDB: 3V03; albumin (bovine)_deriv_baselineCorr,PDB: 3AGV; IgG (Human)_deriv_baselineCorr,PDB: 1QHO; alpha amylase_type2 (basillus species)_deriv_baselineCorr,PDB: 1DAY; alpha casein (bovine milk)_deriv_baselineCorr,PDB: 4GCR; apha-Crystallin(Bovine eye lens)_deriv_baselineCorr,PDB: 1HFZ; alpha_lactalbumin (human)_deriv_baselineCorr,PDB: 1a06; albumin (human)_deriv_baselineCorr,PDB: 1E7H; albumin (sheep)_deriv_baselineCorr,PDB: 6adh; alcohol dehydrogenase_deriv_baselineCorr,PDB: 1SLF; avidin_deriv_baselineCorr,PDB: 3LDJ; Aprotinin (bovine lung)_deriv_baselineCorr,PDB: 1BEB; β-lactoglobulin_deriv_baselineCorr,PDB: 3M1K; carbonic anhydrase (human)_deriv_baselineCorr,PDB: 1bkv; collagen (calf skin)_deriv_baselineCorr,PDB: 1ovt; conalbumin(chicken egg white)_deriv_baselineCorr,PDB: 3cna; concanavalin(jack bean)_deriv_baselineCorr,PDB: 1HRC; cytochrome (Horse heart)_deriv_baselineCorr,PDB: 1mpx; d_amino acid dehydrogenase_deriv_baselineCorr,PDB: 2OII; elastin_deriv_baselineCorr,PDB: 1W17; esterase (bacillus sybstilis)_deriv_baselineCorr,PDB: 1T1C; esterase (rhizopus oryzae)_deriv_baselineCorr,PDB: 3F32; ferritin (horse spleen)_deriv_baselineCorr,PDB: 1DLP; Fetuin (calf serum)_deriv_baselineCorr,PDB: 3ghg; fibrinogen(bovine plasma)_deriv_baselineCorr,PDB: 1GAL; glucose oxidase (aspegillus niger)_deriv_baselineCorr,PDB: 3AGV; IgG (bovine) _deriv_baselineCorr,PDB: 2OLY; insulin (human)_deriv_baselineCorr,PDB: 1CRL; lipaseA (candida rugosa)_deriv_baselineCorr,PDB: 1OIL; lipase (wheat)_deriv_baselineCorr,PDB: 3H3F; l_lactic (rabbit muscle)_deriv_baselineCorr,PDB: 1NZ2; myoglobulin(horse muscle)_deriv_baselineCorr,PDB: 9pap; papain(papaya lanex)_deriv_baselineCorr,PDB: 1yx9; pepsin(pepsin gastric mucosa)_deriv_baselineCorr,PDB: 1lsh; phosvitin(from egg white)_deriv_baselineCorr,PDB: 3AJ8; proteinase (from bovine pancreas)_deriv_baselineCorr,PDB: 1HCH; peroxidase (horseradish)_deriv_baselineCorr,PDB: 1rbx; ribnuA(from bovine pancreas)_deriv_baselineCorr,PDB: 3djv; ribnuS.dpt (from bovine pancreas)_deriv_baselineCorr,PDB: 1rbb; ribonucleausB(bovine pancrease)_deriv_baselineCorr,PDB: 1RQW; thaumactin (t.danielli)_deriv_baselineCorr,PDB: 1QGD; Transketalose (E.coli)_deriv_baselineCorr,PDB: 2J9Z; Tryptophan Synthase_deriv_baselineCorr,PDB: 1BBI; typsin-chymotripsin_deriv_baselineCorr,PDB: 1UHB; trypsin (hog pancreas)_deriv_baselineCorr,PDB: 3A7T; trypsin (bovine).1_deriv_baselineCorr,PDB: 2tga; trypsinogen(bovine pancreas)_deriv_baselineCorr,PDB: 2ZCB; ubiquitin (bovine)_deriv_baselineCorr,PDB: 4H9M; urease (Canavalia ensiformis)_deriv_baselineCorr,PDB: 3NNE; choline oxidase_deriv_baselineCorr,PDB: 1bg3; hexakinase_deriv_baselineCorr,PDB: 1w2t; invertase(from baker's yeast)_deriv_baselineCorr,PDB: 1LDM; lactic dehydrogenase_deriv_baselineCorr,PDB: 1IOA; lectin ( p.vulgaris)_deriv_baselineCorr,PDB: 2lyz; Lysozyme (chicken egg)_deriv_baselineCorr,PDB: 2QSP; Hemoglobin bovine_deriv_baselineCorr,PDB: 1YJ0; annexinV/without calcium_deriv_baselineCorr,PDB: 2EIB; galactose oxidase _deriv_baselineCorr,PDB: 1HNA; lglutathion (reduced)_deriv_baselineCorr,PDB: 2ZFG; porin _deriv_baselineCorr,PDB: 3CWL; alpha-1-antitrypsin _deriv_baselineCorr
1632,0.028869341,0.028869341,0.029904162,0.021451122,0.020811788,0.006202447,0.000990418,0.020641169,0.022475546,0.012713783,0.013142363,0.012095051,0.007283165,0.01016181,0.011406611,0.005308898,0.004065579,0.025893903,0.025893903,0.018057308,0.015602426,0.015322526,0.024619776,0.032889338,0.022017185,0.015617701,0.017872399,0.024970189,0.01318092,0.030116359,0.008808044,0.010251068,0.012874581,0.020105182,0.026449908,0.012796079,0.029151208,0.025883157,0.01255311,0.022583211,0.032583064,0.015376917,0.012737432,0.014771191,0.021319841,0.020538837,0.01313199,0.016925028,0.009187615,0.01541784,0.025180737,0.009785404,0.019304325,0.021081143,0.025951827,0.010509993,0.013653141,0.00749375,0.000942534,0.031344226,0.012287341,0.016261422,0.016992753,0.015888894,0.027366377,0.011015126,0.017848492,0.029752952,0.033447639,0.025421054,0.022775828,0.016417742,0.012909588,0.025228188,0.011502678,0.017452172,0.019423595,0.030050472,0.008062041,0.011593527,0.010523039,0.030811661,0.016708492,0.03350173,0.028332211
1631,0.027072194,0.027072194,0.028060486,0.018336016,0.021777146,0.00564273,0.000304161,0.016542552,0.023682798,0.010156001,0.010701105,0.012707839,0.007338548,0.008841284,0.012341597,0.004928087,0.003564543,0.023799124,0.023799124,0.019100735,0.016670465,0.016306716,0.024084564,0.030370894,0.019379738,0.018824675,0.017064701,0.0231223,0.013092795,0.031919967,0.007267934,0.011573786,0.013672458,0.019629171,0.028142139,0.012849352,0.031524234,0.023943167,0.013119252,0.020168937,0.030222744,0.014164066,0.012999894,0.018198494,0.019881342,0.018456116,0.012295148,0.013570983,0.010107287,0.015598166,0.021159131,0.008411338,0.0178789,0.019665995,0.023070679,0.010547,0.012267749,0.008583749,0.001710526,0.02850668,0.009978874,0.0147915,0.014741321,0.014696324,0.02487734,0.012602051,0.016318621,0.027592723,0.031148368,0.025985031,0.022221242,0.014915682,0.009323591,0.022277751,0.006000519,0.013171897,0.017203755,0.026420876,0.00584472,0.010424293,0.009232053,0.030608619,0.015483609,0.038588132,0.025542296
1630,0.024092054,0.024092054,0.02530552,0.01574096,0.02239454,0.004981049,0.000312165,0.012693269,0.024519107,0.009530178,0.010249045,0.012828994,0.007011253,0.007496158,0.0131,0.004647444,0.003688713,0.021432789,0.021432789,0.019048741,0.01716291,0.017061494,0.023464844,0.026716523,0.016538218,0.020884438,0.016170664,0.021037503,0.012815832,0.033178599,0.005554778,0.012331149,0.013976411,0.017299225,0.030125221,0.012796079,0.032743403,0.022122868,0.014022902,0.017274807,0.026597967,0.012187882,0.013744428,0.020322456,0.017669918,0.01784732,0.011278062,0.011558556,0.011555088,0.01572697,0.017670693,0.006870329,0.015435315,0.017739567,0.019716508,0.010442146,0.011002825,0.010981749,0.002094521,0.025505113,0.007911747,0.013380903,0.012943599,0.013485684,0.021671564,0.013768908,0.014686759,0.024880945,0.028017301,0.026414327,0.023985833,0.013380487,0.007127168,0.019834217,0.002448023,0.011847613,0.014936348,0.022236805,0.003831808,0.009670879,0.007629453,0.02710614,0.014367003,0.042495178,0.022017834
1629,0.020528873,0.020528873,0.021940322,0.013803534,0.022338963,0.004217404,0,0.009308977,0.024611454,0.010169543,0.011063695,0.0122249,0.00641397,0.006176804,0.013672765,0.004905636,0.004132239,0.018918772,0.018918772,0.018063217,0.017267246,0.017506934,0.021605685,0.022516422,0.013557163,0.022761691,0.015137368,0.016962671,0.012438155,0.033035868,0.004499197,0.012661829,0.013683314,0.013829359,0.031297442,0.012417844,0.033440071,0.020297581,0.015895525,0.014658093,0.022400857,0.010118401,0.015581661,0.021046534,0.014964682,0.015668473,0.01018373,0.011713358,0.01274793,0.015623927,0.014486922,0.00539353,0.01400989,0.01557576,0.016362337,0.010158426,0.010795351,0.014669582,0.003839955,0.022388733,0.005897084,0.012194419,0.011736557,0.012534037,0.018830674,0.014048954,0.013207884,0.022107884,0.02418969,0.026725777,0.026241988,0.011762459,0.006992694,0.017572648,0.000700397,0.013715799,0.012811645,0.017729575,0.00210992,0.009452677,0.00598193,0.023045295,0.013561693,0.044391215,0.018115078
1628,0.017270741,0.017270741,0.018399035,0.01278924,0.021477108,0.003588264,0.000314693,0.00651189,0.023638181,0.010753129,0.011722276,0.010802728,0.005786688,0.005558274,0.014062154,0.005518301,0.005068522,0.016342959,0.016342959,0.016166614,0.017196705,0.017598359,0.020140892,0.018482062,0.010512291,0.021901283,0.013792133,0.013740711,0.011569499,0.032023771,0.004239628,0.012501822,0.012988564,0.010359492,0.031905588,0.011698664,0.033548926,0.018766535,0.017528627,0.012851137,0.018953547,0.007802958,0.017413537,0.022205059,0.012087684,0.013810045,0.008600166,0.009081723,0.013439961,0.015894415,0.012080051,0.003672737,0.011769936,0.012982843,0.013567194,0.009751349,0.011223685,0.018648082,0.003909773,0.017156494,0.004165734,0.01094861,0.010675045,0.011823313,0.015038476,0.013768908,0.011168056,0.018400255,0.019922512,0.02595136,0.026884804,0.010033985,0.00533417,0.015272087,0,0.015607634,0.011218117,0.01349788,0.000869606,0.009514432,0.004440095,0.018375324,0.012925565,0.044385894,0.014251906
1627,0.014575696,0.014575696,0.014954313,0.012427191,0.019719568,0.003150036,0.000895842,0.004360663,0.02153392,0.010651566,0.011561835,0.009311565,0.005288246,0.005478322,0.014264772,0.006266537,0.00621328,0.013791808,0.013791808,0.013065876,0.016793576,0.017311264,0.018084549,0.014686205,0.007875565,0.019711155,0.012148887,0.009713261,0.011040751,0.030830016,0.003235961,0.011765794,0.011653342,0.006125504,0.031852705,0.010824993,0.033178821,0.017370142,0.018356065,0.011179139,0.016016457,0.005216108,0.018479453,0.021046534,0.009403918,0.009836853,0.007338465,0.008617316,0.013713131,0.015456481,0.009536081,0.002594031,0.009204172,0.010326017,0.01075055,0.00926409,0.01128392,0.021472999,0.005899568,0.010989341,0.002948542,0.009636886,0.01001588,0.011269189,0.012080301,0.013255491,0.009893164,0.015045005,0.015851449,0.023687035,0.024868128,0.00871416,0.004616971,0.01278956,0.000414177,0.018090666,0.010290541,0.009983941,0.000128189,0.009843793,0.003150926,0.014009915,0.012072884,0.042058183,0.010713536
1626,0.011925293,0.011925293,0.011588304,0.012348469,0.017149709,0.002490524,0.001157664,0.002727282,0.01857571,0.010168576,0.010990033,0.007525928,0.004983643,0.005878082,0.013968202,0.007138257,0.007444957,0.011252278,0.011252278,0.009588181,0.016256338,0.016662804,0.014507076,0.010999495,0.005651672,0.016556327,0.010614261,0.00592272,0.010486825,0.029065335,0.003235961,0.010101728,0.010046733,0.002054361,0.03155304,0.009770195,0.031371838,0.01603858,0.016548766,0.009169743,0.014006636,0.003121183,0.016685072,0.020322456,0.007321315,0.007465755,0.005960894,0.008307712,0.013977195,0.015018548,0.008058445,0.00177216,0.00843037,0.008372199,0.008234921,0.008727488,0.010607955,0.022444915,0.006039202,0.006314771,0.002476356,0.008252655,0.008714672,0.010329588,0.0093176,0.01204196,0.0082868,0.011061602,0.012064413,0.020218997,0.0220952,0.007493736,0.002958447,0.011294846,0.001208859,0.01953319,0.009941709,0.007602763,0,0.010029059,0.002232447,0.010964281,0.011545034,0.037957045,0.00762364
1625,0.009030039,0.009030039,0.008306284,0.012050289,0.014005549,0.001759421,0.002085523,0.001567591,0.015110631,0.009664629,0.010406122,0.00581461,0.005021334,0.006550791,0.01310566,0.008159797,0.008713885,0.008760087,0.008760087,0.007142096,0.01570113,0.015736485,0.011211294,0.008464881,0.0040144,0.012801822,0.009447277,0.002605997,0.010046202,0.027015191,0.003616663,0.008149652,0.008630095,0,0.030239799,0.009114942,0.028541623,0.014886555,0.013837817,0.007377782,0.013940085,0.001441851,0.014162225,0.018198494,0.006290749,0.005543243,0.004737816,0.008204511,0.014505323,0.014091159,0.006565576,0.001284174,0.007697294,0.007057481,0.006385826,0.008511614,0.0098316,0.022417665,0.003805047,0.003788862,0.002381918,0.007567131,0.007353539,0.009377941,0.006685215,0.010455035,0.006705933,0.00785956,0.008615506,0.016860388,0.021049049,0.006599126,0.002734322,0.009813128,0.00162977,0.020195332,0.010480813,0.006269303,0.000557795,0.009963187,0.001729062,0.007461803,0.010584075,0.032343889,0.005061814
1624,0.006297456,0.006297456,0.005437305,0.011244498,0.01061733,0.001362412,0.0030791,0.00077677,0.011447369,0.008824072,0.009471058,0.004481061,0.005453624,0.007632047,0.011799396,0.009016837,0.009858207,0.006382981,0.006382981,0.005754799,0.01500323,0.014531931,0.007323961,0.006961091,0.003155562,0.008812659,0.00881226,0,0.009643347,0.024381145,0.004412674,0.006954939,0.00765853,0.000651383,0.028142139,0.008518289,0.025232449,0.013719569,0.013053928,0.005645803,0.014774183,0.000890555,0.013492679,0.014771191,0.005582234,0.00291581,0.003913848,0.008359313,0.013877033,0.013460019,0.006062876,0.001887735,0.009204172,0.006354472,0.005611787,0.008388257,0.009322954,0.022435832,0.002513425,0.00295236,0.003294812,0.006710226,0.006497481,0.008329924,0.004144051,0.008821436,0.005507535,0.005423556,0.006153933,0.013872151,0.02072134,0.006035853,0.003765297,0.00917625,0.002269556,0.019935205,0.011495597,0.005973356,0.001832755,0.009835559,0.001543782,0.006649634,0.009717859,0.025680002,0.003085188
1623,0.004273044,0.004273044,0.003262139,0.009578516,0.007270191,0.001132451,0.004009065,0.000290146,0.00776128,0.007048489,0.007458315,0.003195469,0.006300513,0.008803797,0.010315416,0.010005131,0.011024967,0.004229525,0.004229525,0.004144165,0.013788209,0.013126619,0.004704236,0.006277918,0.002432653,0.004953862,0.008678572,0.001042399,0.00992031,0.022253147,0.006316181,0.006122906,0.00718089,0.003607659,0.025630235,0.008550253,0.020878274,0.012781991,0.012433349,0.004371186,0.014871791,0.001195888,0.012737432,0.014819463,0.005324593,0.001473926,0.003707856,0.008823719,0.012037688,0.012712956,0.006108576,0.003069175,0.008959813,0.006098832,0.006364325,0.008468439,0.009195792,0.022581165,0.000698174,0.004067697,0.004826795,0.006176308,0.005538696,0.00755897,0.00291908,0.009334853,0.005048573,0.003508458,0.004997534,0.011262705,0.017784556,0.005798395,0.004079071,0.009007282,0.004229322,0.018610921,0.012423173,0.006565249,0.003617005,0.009576187,0.001701536,0.003959324,0.009074965,0.01900501,0.001677714
1622,0.003050483,0.003050483,0.001802291,0.007425346,0.00424363,0.00082439,0.00485962,5.87E-05,0.004368833,0.004474586,0.004513199,0.001729547,0.007510464,0.010089179,0.00889822,0.010908369,0.01189568,0.002417641,0.002417641,0.003511964,0.012199831,0.011600662,0.002535217,0.005853461,0.002174136,0.003076609,0.009026717,0.001468835,0.010826734,0.019359589,0.007648636,0.005866896,0.007028914,0.007854174,0.022360352,0.008758016,0.017111911,0.012073819,0.0105825,0.003778864,0.014250654,0.002535961,0.010953763,0.01395057,0.006011637,0.001826386,0.004312958,0.011713358,0.010089076,0.01219774,0.007129211,0.004777126,0.009163445,0.006646631,0.007912405,0.008850845,0.009423344,0.022181499,0.000209452,0.006527997,0.006568638,0.0061829,0.00515347,0.007083146,0.003518534,0.007887951,0.00568602,0.003355251,0.004733795,0.008947874,0.013272245,0.006394802,0.005961719,0.010216051,0.007034278,0.015134675,0.012248757,0.007851086,0.006187712,0.009325049,0.002199598,0.004568451,0.008770436,0.013032589,0.000779267
1621,0.00206398,0.00206398,0.000811072,0.005201065,0.00177526,0.000444737,0.005521233,0,0.001678844,0.002093492,0.00182203,0.000625969,0.008888869,0.011294024,0.007557997,0.011695464,0.012445948,0.000992114,0.000992114,0.003693943,0.010465811,0.010036816,0,0.004895402,0.002290595,0.001068991,0.008784408,0.003411487,0.01090227,0.016803397,0.008046642,0.005365543,0.006209326,0.010234226,0.018949451,0.008182672,0.013585029,0.010572696,0.00881875,0.003523941,0.013105987,0.003121183,0.008929058,0.012454142,0.00483078,0.000929214,0.004428828,0.014241792,0.008613959,0.009570138,0.006078109,0.005444897,0.009692889,0.006272302,0.007933906,0.008567124,0.008948162,0.019792582,0.000907626,0.009480357,0.006694555,0.00580718,0.004682638,0.006565161,0.002241437,0.00667442,0.004870088,0.002129588,0.003563871,0.007247526,0.008936393,0.005897796,0.004796271,0.009761138,0.008889657,0.008773382,0.011313253,0.007769445,0.007081569,0.008641624,0.002907738,0.003908563,0.007863616,0.007654009,0.000252267
1620,0.000985489,0.000985489,0,0.003200327,0,0,0.005750617,8.43E-05,0,0.000753825,0.000349136,0,0.010267659,0.012188139,0.006371719,0.012061163,0.0127738,0,0,0.004918167,0.008497637,0.008516138,8.45E-05,0.003816069,0.002705952,0.001381867,0.008525388,0.004406504,0.011103697,0.014532668,0.008063946,0.005824228,0.005677408,0.011562045,0.015617873,0.0077778,0.010907211,0.009171315,0.006782817,0.003988801,0.011987941,0.004206812,0.007134676,0.012550685,0.004723429,0,0.003926723,0.013622584,0.00753949,0.007406231,0.005087941,0.005894357,0.010425964,0.006044052,0.007331875,0.008394425,0.008379281,0.016059332,0.001256713,0.01179304,0.006327299,0.005616024,0.004246048,0.006227868,0.001355287,0.00602098,0.004895586,0.00197638,0.002772651,0.005875462,0.005860963,0.005284823,0.004482496,0.009345217,0.010307288,0.002341145,0.011011989,0.007412268,0.007809128,0.008155815,0.003779735,0.004263887,0.007058306,0.003002057,0
